-0.447181097,-0.524356045,-0.279454764,0.041883615,0.186948066,0.13394111,0.026767973,-0.039557926,-0.043452337,-0.015427007,0.298921068,0.357549427,0.212784225,0.001302392,-0.103165712,-0.077587961,-0.013521848,0.028594514,0.029626607,0.008197839,0.005924741,0.004493949,-0.022981557,-0.056682992,-0.072613547,-0.05393408,-0.019375753,0.006406546,0.014908236,0.011594238,-0.093922216,-0.097576737,-0.019659454,0.092096144,0.140454809,0.093273695,0.018660385,-0.030928126,-0.037025634,-0.017789696,0.061969546,0.047459268,-0.016848426,-0.088089445,-0.098597536,-0.04879919,0.002083411,0.027084701,0.022934236,0.007768999,-0.001392311,0.009643564,0.021467904,0.025130796,0.013244546,0.001003805,-0.001531438,0.001027564,0.003603273,0.001765575,-0.031730929,-0.032344567,-0.008377893,0.022050933,0.032395326,0.014731194,-0.007173708,-0.01805732,-0.014620599,-0.003435293,0.017867496,0.015509074,0.000779242,-0.01843158,-0.022825799,-0.009008948,0.005072585,0.011414153,0.008139754,0.001136895,0.001566368,0.003959033,0.004955929,0.006225008,0.004726622,0.001502897,-0.000324184,-0.000775787,0.000182755,0.000248005,-0.006930464,-0.00894675,-0.007442451,-0.003190562,0.000286107,-0.000282636,-0.001854544,-0.002891416,-0.002200726,0.000500259
-0.195139281,0.190019549,-0.0258228,-0.104524412,0.100550184,-0.021818766,-0.032992793,0.033216908,-0.009715494,-0.006316103,-0.315174189,0.311423111,-0.046887529,-0.17099072,0.170225517,-0.039825275,-0.055191953,0.057707107,-0.017591961,-0.010768834,-0.329746503,0.333110596,-0.057491945,-0.182451013,0.19106306,-0.049440784,-0.060930912,0.067358164,-0.021737182,-0.0121918,-0.267447869,0.27743808,-0.055443676,-0.151211348,0.168451512,-0.048795666,-0.052383727,0.062321793,-0.021679097,-0.010736739,-0.168049167,0.179343992,-0.041424656,-0.096519147,0.115355667,-0.037753796,-0.034391411,0.044976609,-0.01718808,-0.007093316,-0.077687738,0.085610101,-0.023400811,-0.044268979,0.058397079,-0.022594112,-0.015621874,0.024301619,-0.010886951,-0.003079473,-0.0141725,0.017431459,-0.007833471,-0.006408909,0.013453723,-0.008608981,-0.001270706,0.006603051,-0.004766462,0.000128927,0.021676385,-0.021908898,0.002355513,0.015011298,-0.014228013,0.001485598,0.006970422,-0.005248884,0.000175742,0.001998709,0.032864381,-0.03463613,0.006459006,0.02147462,-0.024173775,0.00635749,0.009371857,-0.01041913,0.003040405,0.002521277,0.030276351,-0.032319678,0.006887662,0.019322604,-0.023224642,0.007475059,0.008134654,-0.010706106,0.004066042,0.002108042
0.475405015,-0.194425092,-0.26473652,0.206969607,0.10113745,-0.12972081,-0.018894227,0.061665068,-0.004999916,-0.023170196,0.433502211,-0.182643313,-0.239219922,0.193251623,0.08574922,-0.119414833,-0.012705962,0.055039401,-0.006420585,-0.019866688,0.018113206,-0.013745745,-0.00463701,0.013912435,-0.010508582,-0.004341391,0.009687289,-0.002336417,-0.004216721,0.002832182,-0.268882641,0.110441805,0.15408711,-0.116076717,-0.068447367,0.077240584,0.01969241,-0.041249986,-0.000350184,0.017359753,-0.217229433,0.095631143,0.120150467,-0.099994532,-0.044111316,0.063079159,0.007980863,-0.030502546,0.003003052,0.011516652,-0.018836519,0.013616699,0.00641665,-0.01488736,0.007629041,0.005490864,-0.008152074,0.001208566,0.003933435,-0.002169476,0.090135727,-0.036682525,-0.052850775,0.037281996,0.027998076,-0.027337875,-0.011307012,0.017165294,0.001897786,-0.008187947,0.069386344,-0.031622768,-0.038331177,0.032647962,0.014972398,-0.021334753,-0.003731511,0.01131369,-0.000686698,-0.004653369,0.008518054,-0.005935581,-0.0032473,0.006635953,-0.002646592,-0.002553332,0.003055386,-0.000254184,-0.00154774,0.000771532,-0.019868231,0.007780779,0.011772212,-0.007232927,-0.007641319,0.006107613,0.00397588,-0.004667458,-0.00099101,0.002459048
0.226595514,0.353264752,0.357524204,0.291066923,0.193356507,0.103989529,0.037163053,-0.006214998,-0.025688979,-0.030550752,-0.182337884,-0.294286114,-0.320755602,-0.287980595,-0.210263392,-0.119322209,-0.043564798,0.005870329,0.027419923,0.031684869,0.01352711,0.020177116,0.031339903,0.045536479,0.048074383,0.031709707,0.012327163,-0.000146121,-0.005419942,-0.005540252,0.062213371,0.124372843,0.160525159,0.15477271,0.111987177,0.063583507,0.024089473,-0.002883115,-0.015168033,-0.018592566,-0.050336789,-0.105649531,-0.147658518,-0.153427061,-0.119756769,-0.071500339,-0.030058548,-0.000715391,0.014725556,0.019372127,0.018133554,0.03270037,0.04069552,0.03764085,0.027636372,0.016594514,0.009703872,0.003660346,-0.002357046,-0.004841437,0.010850493,0.023978922,0.034783,0.039186964,0.033553446,0.022317602,0.0094326,-0.000199732,-0.004219626,-0.005963618,-0.019131011,-0.034201363,-0.041362834,-0.039942597,-0.032304899,-0.022522999,-0.012735756,-0.003622441,0.003037363,0.006498057,0.006699122,0.011850184,0.014223229,0.012963711,0.010138318,0.007143511,0.004833141,0.002063839,-0.000902465,-0.002142799,0.00417673,0.005529033,0.00435129,0.003515198,0.003445594,0.003378687,0.002262516,0.000947673,0.000171366,-0.000829276
-0.246510816,-0.073972746,0.113470789,0.084911109,-0.015825974,-0.039252429,-0.01312774,0.005483789,0.00844859,0.002027796,0.398095826,0.124038537,-0.196117504,-0.137109089,0.028518613,0.063471082,0.022157764,-0.009848798,-0.014406616,-0.003198995,-0.432986435,-0.139859677,0.230109281,0.145779311,-0.040373151,-0.069524489,-0.023134331,0.0127271,0.015919209,0.003089947,0.38023536,0.123332051,-0.21212827,-0.122732452,0.043196016,0.059492565,0.017536012,-0.012285339,-0.013123425,-0.002161014,-0.27178462,-0.083601444,0.155148081,0.08351731,-0.035338317,-0.040343708,-0.009238282,0.008556351,0.008293708,0.001262906,0.1555468,0.042624382,-0.087054244,-0.043614891,0.021707814,0.019871991,0.003072992,-0.00319999,-0.003790888,-0.00088348,-0.065223627,-0.01341428,0.035297233,0.014078851,-0.011083281,-0.004834635,0.001120631,-0.00031082,0.000475013,0.000414772,0.006398509,-0.003224704,-0.003280455,0.004294001,0.003777034,-0.004155084,-0.00347557,0.001645991,0.001708825,0.000168793,0.023254117,0.00965048,-0.013876211,-0.012625589,0.002609889,0.008177127,0.002581199,-0.002453339,-0.002141277,-6.58E-05,-0.030737822,-0.01021056,0.018267814,0.01300588,-0.004770861,-0.007563635,-0.001732237,0.001931052,0.001880201,0.0001135
-0.397178943,-0.512730204,-0.319806735,-0.025672534,0.159885122,0.171627042,0.084795118,0.003375049,-0.031640509,-0.027924746,-0.109686912,-0.161208418,-0.130288631,-0.045966049,0.033357536,0.063349263,0.045949279,0.013588703,-0.007930746,-0.012288192,0.226227134,0.29594786,0.188082801,0.015311874,-0.098584304,-0.107640647,-0.053152035,-0.001046802,0.021563424,0.018644461,0.126029571,0.185686631,0.150879167,0.053580925,-0.039820363,-0.076570888,-0.056716109,-0.017856891,0.009191216,0.015476992,-0.073738668,-0.096283466,-0.059458086,-0.000184466,0.038703612,0.039659653,0.017154418,-0.00271779,-0.010318761,-0.007695119,-0.077190383,-0.113224763,-0.091791056,-0.032784259,0.024778599,0.048813346,0.037480687,0.013068776,-0.005403428,-0.010667919,0.007456659,0.008015914,0.001015456,-0.007057298,-0.009489009,-0.005051356,0.001709893,0.004683804,0.003860453,0.001305418,0.030775662,0.044903566,0.036213246,0.012935082,-0.009974569,-0.020047887,-0.015873023,-0.00613305,0.001979821,0.004823063,0.005672114,0.008983525,0.008924894,0.005818532,0.001126104,-0.002887858,-0.004633942,-0.003619402,-0.001449848,0.000366783,-0.008618496,-0.012548281,-0.01009336,-0.003606663,0.002832586,0.005785181,0.004621745,0.001937278,-0.000506113,-0.001534928
-0.516017554,0.187691581,0.314743675,-0.207663692,-0.12441123,0.131750193,0.030147056,-0.058900324,-0.001415085,0.020012136,0.07113783,-0.022335725,-0.041839561,0.022800822,0.015019368,-0.012116498,-0.003160153,0.004079696,0.000135439,-0.000729662,0.405420302,-0.154966827,-0.247535218,0.175419967,0.094356549,-0.112017701,-0.01999388,0.050113053,-0.00114856,-0.017005614,-0.098188647,0.033581134,0.057926313,-0.035736671,-0.019828902,0.019774082,0.003183895,-0.007019052,0.000627916,0.001416648,-0.254787192,0.104396567,0.15605073,-0.122538995,-0.056317378,0.079858135,0.008689767,-0.03608684,0.003354677,0.012258188,0.084314032,-0.033017107,-0.048871511,0.03633246,0.014586995,-0.020487879,-0.000415801,0.007177102,-0.001698129,-0.001363752,0.130825606,-0.057504023,-0.080169434,0.06995682,0.027029689,-0.046966223,-0.001747763,0.021573002,-0.00371735,-0.007341502,-0.054488347,0.02414376,0.030915443,-0.027441531,-0.007604224,0.015908783,-0.001660677,-0.005475798,0.002097758,0.000913421,-0.059682948,0.028617684,0.035735944,-0.035636096,-0.010052697,0.024325296,-0.00191349,-0.010905323,0.003478398,0.003382134,0.028757551,-0.013892755,-0.016142344,0.016364071,0.00330303,-0.009954513,0.001858782,0.003536039,-0.001751651,-0.000596693
0.212327127,-0.338630208,0.350099177,-0.282061221,0.182048575,-0.091024809,0.02626245,0.013545413,-0.025730166,0.024519576,-0.174081108,0.282495026,-0.299102755,0.246706806,-0.162659907,0.082794715,-0.024662681,-0.011615888,0.023015946,-0.022201594,-0.024051034,0.034637017,-0.030461015,0.020425538,-0.010626854,0.003939683,0.000172034,-0.002289966,0.002588461,-0.002043777,0.1319848,-0.215652515,0.230790121,-0.193275605,0.129423792,-0.066570042,0.019209795,0.011067943,-0.020735177,0.019865594,-0.078466268,0.133128804,-0.149851999,0.131866688,-0.092631126,0.050053415,-0.016198055,-0.006564252,0.014522035,-0.014555779,-0.016453753,0.025069183,-0.024006474,0.017683595,-0.009945144,0.003785293,0.00033828,-0.002532276,0.002839316,-0.002244003,0.049332293,-0.083546065,0.093969242,-0.083123499,0.058709865,-0.031852162,0.009875096,0.00543726,-0.01092916,0.010874633,-0.024136038,0.042281366,-0.049855339,0.046346949,-0.034589417,0.020125544,-0.007515372,-0.002024946,0.005882811,-0.006409052,-0.005590511,0.009121454,-0.009592612,0.007828509,-0.004841727,0.002066344,1.46E-05,-0.00128604,0.001572465,-0.001312296,0.012464534,-0.021681152,0.025293471,-0.023357268,0.017247637,-0.009913423,0.003477576,0.001539808,-0.003558947,0.003771972
-0.405527082,-0.355859048,-0.040467739,0.166901479,0.134318881,0.019094383,-0.03557495,-0.027064896,-0.003992001,0.004912559,-0.437832761,-0.408195697,-0.058948076,0.184693771,0.160601073,0.030859615,-0.038976851,-0.033211533,-0.006920679,0.004991237,-0.15421352,-0.174235707,-0.050668271,0.058624966,0.073404979,0.028284156,-0.009929284,-0.015646336,-0.006540378,0.000687397,0.123471263,0.09143629,-0.019261114,-0.072200601,-0.036083358,0.01120739,0.021071739,0.008258263,-0.002600246,-0.003677129,0.197139927,0.187807897,0.016945548,-0.101246976,-0.08241319,-0.009619167,0.027185324,0.019429638,0.002331693,-0.004337645,0.108469732,0.117875098,0.030910444,-0.048018188,-0.057357704,-0.019356531,0.011435325,0.014376641,0.005029996,-0.001529374,-0.000363205,0.010590644,0.01999471,0.010323608,-0.008306651,-0.01396206,-0.005974808,0.002387755,0.004027697,0.001614752,-0.045976857,-0.041420635,0.002561708,0.030210185,0.020586822,-0.002275045,-0.011251174,-0.005739415,0.000795081,0.002416637,-0.035052447,-0.036126402,-0.007136975,0.018706747,0.020242859,0.005199253,-0.006030234,-0.006119334,-0.001587079,0.001149078,-0.009215994,-0.011921694,-0.006680393,0.002417426,0.007461424,0.005313875,0.00014677,-0.002547876,-0.001798334,-0.000195484
-0.501456075,-0.441865678,0.002157003,0.289962064,0.216819421,0.00329684,-0.099289083,-0.067890496,-0.002994694,0.023495405,0.145560488,0.132460356,0.007614867,-0.075499764,-0.060714221,-0.007449611,0.020797269,0.016641287,0.003388558,-0.003168039,0.306531147,0.274783267,0.002712967,-0.18259278,-0.141974473,-0.004497002,0.065217573,0.046445916,0.002778359,-0.016127524,-0.165434943,-0.157932475,-0.016675083,0.088778407,0.078938757,0.013554842,-0.025917022,-0.023014325,-0.005546043,0.004123686,-0.107381374,-0.096025875,-0.000916602,0.06623057,0.053753,0.002663958,-0.025348854,-0.019648042,-0.001839488,0.007056175,0.099429079,0.099276492,0.016094645,-0.053765301,-0.054556371,-0.013540692,0.01643046,0.017649944,0.005465337,-0.002809593,0.011460238,0.007699801,-0.00284374,-0.00807318,-0.005116943,0.001049992,0.003599641,0.002957227,0.000318737,-0.001522614,-0.036329479,-0.037934637,-0.008610115,0.019002375,0.0225673,0.007936619,-0.005560039,-0.008183866,-0.003481518,0.000942406,0.008075769,0.009689504,0.003243612,-0.004015652,-0.00559653,-0.00238233,0.001220341,0.001631709,0.000569174,-2.70E-05,0.007434668,0.008362373,0.002833279,-0.003350639,-0.005264329,-0.002784386,0.000541777,0.002059333,0.001378486,3.06E-05
